,OrderID,CustomerName,Product,Quantity,UnitPrice,OrderDate,ShippingCost,CustomerID,CustomerEmail,Country,Membership,SignUpDate,LastOrderDate,TotalSpent,Customer Communication Log
11,7,Sarah Hernandez,Book,2,964.3012156,07-01-2023,38.64595451,723,shopper2170@shopworld.com,UK,Premium,24-12-2023,23-12-2024,6206.628183,2022-01-09: Request about delayed delivery; 2022-01-31: Complaint about payment issues; 2022-01-23: Complaint for more information on a product
12,672,Jennifer Brown,Shirt,4,16.33237227,02-11-2024,53.59036105,723,shopper2170@shopworld.com,UK,Premium,24-12-2023,23-12-2024,6206.628183,2022-01-09: Request about delayed delivery; 2022-01-31: Complaint about payment issues; 2022-01-23: Complaint for more information on a product
313,160,Linda Williams,Book,2,274.1361944,09-06-2023,11.75573321,718,marketfan6208@buyeasy.com,Australia,VIP,19-12-2023,18-12-2024,6150.425931,2022-01-24: Complaint about membership benefits; 2022-02-23: Feedback about product availability; 2022-08-28: Feedback regarding order status
733,511,Richard Davis,Laptop,2,548.4056613,25-05-2024,77.75100146,491,dealhunter5656@bestdeals.com,USA,Premium,06-05-2023,05-05-2024,6093.318399,2022-05-05: Request regarding order status
594,908,Jessica Williams,Bike,3,900.7487427,26-06-2025,99.77084638,144,dealhunter3067@bestdeals.com,USA,Premium,24-05-2022,24-05-2023,6047.012753,2022-05-06: Feedback for more information on a product; 2022-10-08: Request about delayed delivery
593,355,Michael Jackson,Book,4,559.5621974,21-12-2023,75.79478557,144,dealhunter3067@bestdeals.com,USA,Premium,24-05-2022,24-05-2023,6047.012753,2022-05-06: Feedback for more information on a product; 2022-10-08: Request about delayed delivery
417,227,Thomas Smith,Laptop,4,734.5944061,15-08-2023,99.32478742,645,invalid_email,Australia,Standard,07-10-2023,06-10-2024,6040.625899,2022-09-19: Complaint about delayed delivery; 2022-11-06: Request for more information on a product; 2022-04-02: Feedback about delayed delivery
418,816,Elizabeth Smith,Bike,4,328.6976747,26-03-2025,10.94842223,645,invalid_email,Australia,Standard,07-10-2023,06-10-2024,6040.625899,2022-09-19: Complaint about delayed delivery; 2022-11-06: Request for more information on a product; 2022-04-02: Feedback about delayed delivery
128,940,Patricia Taylor,Book,4,716.3523239,28-07-2025,50.79650896,120,marketfan136@buyeasy.com,Germany,Standard,30-04-2022,30-04-2023,6027.790991,2022-11-16: Request for more information on a product
127,304,Jessica Wilson,Bike,2,169.9146878,31-10-2023,71.36986666,120,marketfan136@buyeasy.com,Germany,Standard,30-04-2022,30-04-2023,6027.790991,2022-11-16: Request for more information on a product
126,54,James Garcia,Book,4,117.3025135,23-02-2023,89.67906592,120,marketfan136@buyeasy.com,Germany,Standard,30-04-2022,30-04-2023,6027.790991,2022-11-16: Request for more information on a product
898,941,William Johnson,Book,4,499.9251034,29-07-2025,30.36071539,419,shopper829@eshop.com,USA,VIP,23-02-2023,23-02-2024,6006.830496,2022-08-07: Feedback about product availability
897,765,Mary Taylor,Book,1,104.3231769,03-02-2025,35.72409324,419,shopper829@eshop.com,USA,VIP,23-02-2023,23-02-2024,6006.830496,2022-08-07: Feedback about product availability
957,886,Charles Lopez,Bike,2,271.9303283,04-06-2025,41.95118001,690,shopper5161@buyeasy.com,Germany,VIP,21-11-2023,20-11-2024,5998.978064,2022-06-08: Complaint for more information on a product; 2022-09-08: Request about payment issues; 2022-04-23: Feedback about membership benefits
721,599,Barbara Thomas,Bike,1,530.3072902,21-08-2024,63.62185956,395,dealhunter7537@shopworld.com,UK,Standard,30-01-2023,30-01-2024,5954.021226,2022-05-19: Complaint about delayed delivery; 2022-04-25: Inquiry regarding order status
720,490,John Miller,Bike,2,499.9251034,04-05-2024,23.96349029,395,dealhunter7537@shopworld.com,UK,Standard,30-01-2023,30-01-2024,5954.021226,2022-05-19: Complaint about delayed delivery; 2022-04-25: Inquiry regarding order status
686,456,John Jones,Shirt,1,32.16387458,31-03-2024,19.12056968,551,marketfan1562@eshop.com,Canada,VIP,05-07-2023,04-07-2024,5952.391594,2022-07-21: Feedback for more information on a product; 2022-05-17: Inquiry regarding order status; 2022-08-11: Feedback about delayed delivery
936,834,Karen Anderson,Book,2,424.3274002,13-04-2025,30.35277519,756,buyer9116@buyeasy.com,UK,VIP,26-01-2024,25-01-2025,5952.292804,2022-12-30: Inquiry about membership benefits; 2022-05-21: Complaint about membership benefits; 2022-09-24: Inquiry regarding order status
714,484,William Hernandez,Toy,1,53.29765653,28-04-2024,82.33432494,675,buyer2112@buyeasy.com,Australia,VIP,06-11-2023,05-11-2024,5917.636631,2022-09-24: Complaint regarding order status
802,598,John Davis,Shirt,2,268.6979215,20-08-2024,72.67575027,39,marketfan9276@buyeasy.com,Canada,Standard,08-02-2022,08-02-2023,5912.699692,2022-12-09: Feedback regarding order status
731,505,Robert Garcia,Shirt,2,155.6677451,19-05-2024,63.87367548,554,dealhunter8652@bestdeals.com,UK,Premium,08-07-2023,07-07-2024,5909.411127,2022-10-02: Feedback regarding order status
18,10,Susan Taylor,Bike,3,806.1635907,10-01-2023,82.73161512,20,shopper1299@buyeasy.com,Germany,Premium,20-01-2022,20-01-2023,5891.292901,2022-07-23: Inquiry about product availability; 2022-12-16: Inquiry about delayed delivery; 2022-08-11: Inquiry regarding order status
21,494,Linda Davis,Book,4,570.4809079,08-05-2024,81.05962896,20,shopper1299@buyeasy.com,Germany,Premium,20-01-2022,20-01-2023,5891.292901,2022-07-23: Inquiry about product availability; 2022-12-16: Inquiry about delayed delivery; 2022-08-11: Inquiry regarding order status
20,436,Susan Brown,Bike,1,314.1992305,11-03-2024,23.00201454,20,shopper1299@buyeasy.com,Germany,Premium,20-01-2022,20-01-2023,5891.292901,2022-07-23: Inquiry about product availability; 2022-12-16: Inquiry about delayed delivery; 2022-08-11: Inquiry regarding order status
19,397,Karen Martinez,Bike,1,217.9286823,01-02-2024,82.08122403,20,shopper1299@buyeasy.com,Germany,Premium,20-01-2022,20-01-2023,5891.292901,2022-07-23: Inquiry about product availability; 2022-12-16: Inquiry about delayed delivery; 2022-08-11: Inquiry regarding order status
717,488,Elizabeth Martin,Laptop,2,941.8726496,02-05-2024,96.119673,532,dealhunter8448@buyeasy.com,USA,VIP,16-06-2023,15-06-2024,5883.746699,2022-12-10: Request regarding order status; 2022-01-11: Feedback about membership benefits
988,974,Karen Thomas,Shirt,4,337.8686339,31-08-2025,31.26117279,630,dealhunter8055@bestdeals.com,USA,Standard,22-09-2023,21-09-2024,5879.453768,2022-03-20: Complaint about payment issues; 2022-10-01: Complaint about membership benefits; 2022-09-11: Complaint about membership benefits
983,946,Jennifer Miller,Shirt,2,236.2081002,03-08-2025,22.96105455,81,dealhunter7394@eshop.com,UK,Standard,22-03-2022,22-03-2023,5877.554048,2022-05-26: Feedback about membership benefits
970,916,John Martin,Shirt,1,476.8256675,04-07-2025,38.82141238,373,shopper2284@eshop.com,Australia,Standard,08-01-2023,08-01-2024,5874.181035,2022-07-09: Request about product availability; 2022-06-22: Complaint about delayed delivery; 2022-09-25: Feedback about membership benefits
65,935,Karen Wilson,Toy,1,876.35176,23-07-2025,16.48732579,409,dealhunter4689@shopworld.com,UK,VIP,13-02-2023,13-02-2024,5872.111996,2022-05-01: Complaint regarding order status; 2022-03-02: Inquiry for more information on a product
64,767,Thomas Jackson,Bike,4,600.2126134,05-02-2025,86.20534553,409,dealhunter4689@shopworld.com,UK,VIP,13-02-2023,13-02-2024,5872.111996,2022-05-01: Complaint regarding order status; 2022-03-02: Inquiry for more information on a product
62,28,John Wilson,Shirt,1,422.1188646,28-01-2023,89.76360472,409,dealhunter4689@shopworld.com,UK,VIP,13-02-2023,13-02-2024,5872.111996,2022-05-01: Complaint regarding order status; 2022-03-02: Inquiry for more information on a product
63,59,Patricia Rodriguez,Bike,3,137.2510668,28-02-2023,15.95567013,409,dealhunter4689@shopworld.com,UK,VIP,13-02-2023,13-02-2024,5872.111996,2022-05-01: Complaint regarding order status; 2022-03-02: Inquiry for more information on a product
645,396,Linda Brown,Bike,4,779.4533611,31-01-2024,34.27038362,280,shopper2549@bestdeals.com,Germany,Premium,07-10-2022,07-10-2023,5858.444671,2022-07-25: Inquiry regarding order status; 2022-10-11: Inquiry about membership benefits; 2022-04-05: Feedback about product availability
283,465,Richard Miller,Laptop,2,818.0594432,09-04-2024,83.12692119,565,marketfan8811@eshop.com,Australia,VIP,19-07-2023,18-07-2024,5841.716924,2022-11-19: Request about membership benefits; 2022-01-18: Complaint about membership benefits; 2022-09-23: Complaint for more information on a product
282,147,Robert Johnson,Laptop,4,725.6291455,27-05-2023,33.7163477,565,marketfan8811@eshop.com,Australia,VIP,19-07-2023,18-07-2024,5841.716924,2022-11-19: Request about membership benefits; 2022-01-18: Complaint about membership benefits; 2022-09-23: Complaint for more information on a product
88,449,Thomas Hernandez,Toy,2,805.481009,24-03-2024,80.12754635,800,marketfan4015@eshop.com,USA,Standard,10-03-2024,10-03-2025,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
86,38,Thomas Lopez,Shirt,3,796.6035066,07-02-2023,98.7964055,800,marketfan4015@eshop.com,USA,Standard,10-03-2024,10-03-2025,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
90,914,Barbara Wilson,Bike,2,578.4357997,02-07-2025,70.90112408,800,marketfan4015@eshop.com,USA,Standard,10-03-2024,10-03-2025,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
89,618,David Wilson,Toy,2,571.6521454,09-09-2024,58.43939141,800,marketfan4015@eshop.com,USA,Standard,10-03-2024,10-03-2025,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
87,323,John Moore,Book,1,226.372799,19-11-2023,39.42789966,800,marketfan4015@eshop.com,USA,Standard,10-03-2024,10-03-2025,5833.562382,2022-10-10: Inquiry about delayed delivery; 2022-04-23: Inquiry regarding order status; 2022-07-24: Request about delayed delivery
640,719,Barbara Lopez,Shirt,1,526.1555948,19-12-2024,38.84920512,44,dealhunter380@buyeasy.com,USA,VIP,13-02-2022,13-02-2023,5827.148961,2022-02-10: Complaint about membership benefits
639,390,Linda Thomas,Shirt,4,34.3961447,25-01-2024,12.57348069,44,dealhunter380@buyeasy.com,USA,VIP,13-02-2022,13-02-2023,5827.148961,2022-02-10: Complaint about membership benefits
963,893,Jessica Johnson,Shirt,1,195.7338307,11-06-2025,64.98235563,391,dealhunter6486@buyeasy.com,Canada,VIP,26-01-2023,26-01-2024,5822.865429,2022-08-04: Inquiry about product availability
900,769,Barbara Moore,Shirt,2,499.9251034,07-02-2025,90.0483711,149,shopper2921@buyeasy.com,USA,VIP,29-05-2022,29-05-2023,5806.136116,2022-04-14: Request regarding order status
194,91,Joseph Brown,Bike,4,881.805729,01-04-2023,73.18585243,162,shopper4820@buyeasy.com,USA,Standard,11-06-2022,11-06-2023,5800.807496,2022-11-08: Complaint regarding order status
253,128,Sarah Anderson,Bike,4,820.124757,08-05-2023,95.06785368,564,marketfan684@buyeasy.com,Canada,VIP,18-07-2023,17-07-2024,5750.387793,2022-06-28: Request about delayed delivery; 2022-07-21: Inquiry about delayed delivery; 2022-06-09: Inquiry about membership benefits
254,199,David Brown,Shirt,4,279.5436819,18-07-2023,9.659506155,564,marketfan684@buyeasy.com,Canada,VIP,18-07-2023,17-07-2024,5750.387793,2022-06-28: Request about delayed delivery; 2022-07-21: Inquiry about delayed delivery; 2022-06-09: Inquiry about membership benefits
265,519,John Miller,Laptop,4,985.7055825,02-06-2024,38.76385925,269,shopper4553@buyeasy.com,UK,Standard,26-09-2022,26-09-2023,5714.337571,2022-10-12: Feedback about product availability
264,136,Linda Gonzalez,Laptop,4,366.3474665,16-05-2023,24.07339703,269,shopper4553@buyeasy.com,UK,Standard,26-09-2022,26-09-2023,5714.337571,2022-10-12: Feedback about product availability
10,6,Sarah Anderson,Bike,1,158.9615974,06-01-2023,88.44120831,508,dealhunter3574@eshop.com,Germany,Premium,23-05-2023,22-05-2024,5710.347803,2022-09-17: Feedback about product availability
689,727,Richard Moore,Toy,2,839.7321209,27-12-2024,40.92217703,265,dealhunter6500@bestdeals.com,USA,VIP,22-09-2022,22-09-2023,5709.854346,2022-01-09: Feedback for more information on a product; 2022-05-31: Feedback about product availability; 2022-03-03: Feedback regarding order status
688,459,Thomas Moore,Laptop,4,131.0059079,03-04-2024,57.04555309,265,dealhunter6500@bestdeals.com,USA,VIP,22-09-2022,22-09-2023,5709.854346,2022-01-09: Feedback for more information on a product; 2022-05-31: Feedback about product availability; 2022-03-03: Feedback regarding order status
989,975,Joseph Jones,Laptop,4,974.0429091,01-09-2025,60.22697482,702,marketfan8502@shopworld.com,Canada,VIP,03-12-2023,02-12-2024,5678.062998,2022-09-13: Inquiry about product availability; 2022-02-14: Inquiry about delayed delivery; 2022-02-12: Inquiry about delayed delivery
627,882,Michael Rodriguez,Toy,3,630.2871519,31-05-2025,67.85154928,785,marketfan834@buyeasy.com,UK,Standard,24-02-2024,23-02-2025,5653.635849,2022-12-15: Inquiry regarding order status; 2022-10-29: Complaint regarding order status; 2022-01-08: Request about product availability
626,378,Elizabeth Moore,Bike,2,186.0233142,13-01-2024,56.57206785,785,marketfan834@buyeasy.com,UK,Standard,24-02-2024,23-02-2025,5653.635849,2022-12-15: Inquiry regarding order status; 2022-10-29: Complaint regarding order status; 2022-01-08: Request about product availability
179,85,William Miller,Toy,2,371.7121325,26-03-2023,99.47107754,552,dealhunter2620@eshop.com,Australia,Premium,06-07-2023,05-07-2024,5642.293035,2022-06-01: Feedback regarding order status; 2022-10-06: Inquiry about product availability
180,113,David Lopez,Bike,1,203.0111014,23-04-2023,73.55387294,552,dealhunter2620@eshop.com,Australia,Premium,06-07-2023,05-07-2024,5642.293035,2022-06-01: Feedback regarding order status; 2022-10-06: Inquiry about product availability
882,738,Linda Jackson,Bike,4,917.208974,07-01-2025,92.37785557,572,marketfan4307@shopworld.com,Australia,Standard,26-07-2023,25-07-2024,5639.834998,2022-04-12: Request about product availability; 2022-06-19: Complaint about payment issues
886,743,Elizabeth Anderson,Book,3,324.2205742,12-01-2025,75.65994551,130,dealhunter5208@bestdeals.com,Canada,Premium,10-05-2022,10-05-2023,5595.30864,2022-01-24: Request about product availability; 2022-06-20: Inquiry about payment issues
228,117,Charles Hernandez,Laptop,1,677.3571498,27-04-2023,51.3693092,304,shopper1804@buyeasy.com,Germany,VIP,31-10-2022,31-10-2023,5580.926613,2022-06-17: Request about payment issues; 2022-01-06: Request about membership benefits
229,963,Thomas Taylor,Toy,3,674.918589,20-08-2025,82.40943335,304,shopper1804@buyeasy.com,Germany,VIP,31-10-2022,31-10-2023,5580.926613,2022-06-17: Request about payment issues; 2022-01-06: Request about membership benefits
855,685,Patricia Jones,Laptop,2,542.5911882,15-11-2024,7.232537702,260,dealhunter4923@shopworld.com,Germany,Premium,17-09-2022,17-09-2023,5528.668454,2022-10-23: Request about membership benefits; 2022-02-01: Inquiry about membership benefits
667,504,Jennifer Hernandez,Shirt,2,951.62874,18-05-2024,64.89097237,191,shopper1786@buyeasy.com,USA,VIP,10-07-2022,10-07-2023,5525.086079,2022-05-19: Request about membership benefits; 2022-07-05: Request regarding order status
666,419,Mary Jackson,Book,1,189.0691717,23-02-2024,8.898463365,191,shopper1786@buyeasy.com,USA,VIP,10-07-2022,10-07-2023,5525.086079,2022-05-19: Request about membership benefits; 2022-07-05: Request regarding order status
774,555,John Moore,Shirt,3,237.4490729,08-07-2024,7.675764353,246,dealhunter4778@eshop.com,Germany,Premium,03-09-2022,03-09-2023,5516.94983,2022-04-27: Request regarding order status
959,905,Linda Anderson,Shirt,4,411.1912811,23-06-2025,87.94937984,525,dealhunter5664@shopworld.com,Australia,Standard,09-06-2023,08-06-2024,5505.677729,2022-08-17: Complaint for more information on a product; 2022-11-11: Inquiry regarding order status
958,889,Barbara Gonzalez,Bike,3,156.0869678,07-06-2025,20.52334329,525,dealhunter5664@shopworld.com,Australia,Standard,09-06-2023,08-06-2024,5505.677729,2022-08-17: Complaint for more information on a product; 2022-11-11: Inquiry regarding order status
644,394,Karen Hernandez,Bike,4,659.1806738,29-01-2024,29.78841482,736,marketfan1937@eshop.com,Canada,Premium,06-01-2024,05-01-2025,5490.997878,2022-09-24: Inquiry about product availability; 2022-10-05: Inquiry about delayed delivery; 2022-12-27: Request about membership benefits
0,1,Richard Moore,Laptop,3,499.9251034,01-01-2023,67.79505891,753,dealhunter3952@buyeasy.com,UK,VIP,23-01-2024,22-01-2025,5483.214321,2022-07-26: Request for more information on a product; 2022-02-05: Feedback about membership benefits
